,OBJECTID,SOURCE,VIL_UID,CENTER,CNTR_CODE,AFG_UID,POPULATION,LANGUAGE_,LANG_CODE,ELEVATION,LAT_Y,LON_X,MISTI_PROV,MISTI_DIST,VILLAGE_NA,DIST_CODE,DIST_NA_EN,DIST_NA_DA,PROV_NA_EN,PROV_NA_DA,PROV_CODE
11917,11918,CSO AIMS Villages (ACSOR),WAR-128,,0,BMY-WAR-128,184,Dari,1,2711.471924,34.17114,66.52319,BMY,WAR,Sar Bom (1),1007,Waras,???,Bamyan,??????,10
11918,11919,USAID AIDVillageView,WAR-010,,0,BMY-WAR-010,0,Dari,1,2908.662109,34.2167,66.5545,BMY,WAR,Dahane Hadya,1007,Waras,???,Bamyan,??????,10
11919,11920,USAID AIDVillageView,WAR-018,,0,BMY-WAR-018,0,Dari,1,2873.395996,34.2255,66.5378,BMY,WAR,Ghundasang,1007,Waras,???,Bamyan,??????,10
11920,11921,USAID AIDVillageView,WAR-025,,0,BMY-WAR-025,0,Dari,1,2700.701904,34.1356,66.5602,BMY,WAR,Letak,1007,Waras,???,Bamyan,??????,10
11921,11922,USAID AIDVillageView,WAR-038,,0,BMY-WAR-038,0,Dari,1,2919.644043,34.1882,66.5058,BMY,WAR,Sare Jangal,1007,Waras,???,Bamyan,??????,10
11930,11931,USAID AIDVillageView,WAR-050,,0,BMY-WAR-050,0,Dari,1,2725.457031,34.0539,66.52199999999999,BMY,WAR,Zardnaye Ulya,1007,Waras,???,Bamyan,??????,10
11931,11932,USAID AIDVillageView,WAR-051,,0,BMY-WAR-051,0,Dari,1,2567.969971,34.1052,66.4916,BMY,WAR,Zarsang,1007,Waras,???,Bamyan,??????,10
11932,11933,CSO AIMS Villages (ACSOR),WAR-052,,0,BMY-WAR-052,224,Dari,1,2874.212891,34.1688,66.50327,BMY,WAR,Acha Mazar (1),1007,Waras,???,Bamyan,??????,10
11933,11934,CSO AIMS Villages (ACSOR),WAR-055,,0,BMY-WAR-055,69,Dari,1,2930.50293,34.03544,66.57094000000001,BMY,WAR,Ashtur Mourda,1007,Waras,???,Bamyan,??????,10
11934,11935,CSO AIMS Villages (ACSOR),WAR-066,,0,BMY-WAR-066,90,Dari,1,2377.209961,34.073409999999996,66.51248000000001,BMY,WAR,Dahan Walyatak (1),1007,Waras,???,Bamyan,??????,10
11935,11936,CSO AIMS Villages (ACSOR),WAR-071,,0,BMY-WAR-071,281,Dari,1,2366.2919920000004,34.07909,66.52331,BMY,WAR,Do Ab (1),1007,Waras,???,Bamyan,??????,10
11936,11937,CSO AIMS Villages (ACSOR),WAR-089,,0,BMY-WAR-089,154,Dari,1,2857.792969,34.1373,66.49031,BMY,WAR,Khak Baybe,1007,Waras,???,Bamyan,??????,10
11937,11938,CSO AIMS Villages (ACSOR),WAR-103,,0,BMY-WAR-103,222,Dari,1,2408.962891,34.08093,66.555,BMY,WAR,Noorak (1),1007,Waras,???,Bamyan,??????,10
11938,11939,CSO AIMS Villages (ACSOR),WAR-180,,0,BMY-WAR-180,132,Dari,1,2503.037109,34.14653,66.54618,BMY,WAR,Walyatak (1),1007,Waras,???,Bamyan,??????,10
11984,11985,Yale POP_MASTER,PJB-126,,0,BMY-PJB-126,366,Dari,1,2832.793945,34.2491,66.5509,BMY,PJB,Garam Ab,1004,Panjab,?????,Bamyan,??????,10
12030,12031,Yale POP_MASTER,WAR-193,,0,BMY-WAR-193,305,Dari,1,2406.072998,34.0842,66.5344,BMY,WAR,Ali Jam,1007,Waras,???,Bamyan,??????,10
12031,12032,Yale POP_MASTER,WAR-243,,0,BMY-WAR-243,113,Dari,1,2752.409912,34.1384,66.5197,BMY,WAR,Chahar Do,1007,Waras,???,Bamyan,??????,10
12032,12033,Yale POP_MASTER,WAR-244,,0,BMY-WAR-244,117,Dari,1,2493.355957,34.1185,66.5436,BMY,WAR,Chahar Roba,1007,Waras,???,Bamyan,??????,10
12033,12034,Yale POP_MASTER,WAR-270,,0,BMY-WAR-270,102,Dari,1,2488.712891,34.0808,66.5999,BMY,WAR,Dahan Hassanak,1007,Waras,???,Bamyan,??????,10
12034,12035,Yale POP_MASTER,WAR-271,,0,BMY-WAR-271,122,Dari,1,2629.656982,34.2113,66.5635,BMY,WAR,Dahan Jang Jay,1007,Waras,???,Bamyan,??????,10
12035,12036,Yale POP_MASTER,WAR-274,,0,BMY-WAR-274,146,Dari,1,2469.919922,34.1254,66.5415,BMY,WAR,Dahan Laili,1007,Waras,???,Bamyan,??????,10
