,OBJECTID,SOURCE,VIL_UID,CENTER,CNTR_CODE,AFG_UID,POPULATION,LANGUAGE_,LANG_CODE,ELEVATION,LAT_Y,LON_X,MISTI_PROV,MISTI_DIST,VILLAGE_NA,DIST_CODE,DIST_NA_EN,DIST_NA_DA,PROV_NA_EN,PROV_NA_DA,PROV_CODE
21719,21720,USAID AIDVillageView,DSP-010,,0,SMG-DSP-010,0,Dari,1,1331.2769779999999,35.7509,66.9676,SMG,DSP,Katadasht,1905,Dara-e Suf-e-Bala,??? ??? ????,Samangan,??????,19
21720,21721,USAID AIDVillageView,DSP-017,,0,SMG-DSP-017,0,Dari,1,1593.942017,35.7186,66.9542,SMG,DSP,Qashlaghak,1905,Dara-e Suf-e-Bala,??? ??? ????,Samangan,??????,19
24888,24889,Yale POP_MASTER,HSN-040,,0,SMG-HSN-040,82,Pashto,2,765.5618286,36.4718,67.9097,SMG,HSN,Now Abad Gagra Hassan Khail,1902,Hazrat-e- Sultan,???? ?????,Samangan,??????,19
24891,24892,Yale POP_MASTER,DSB-218,,0,SMG-DSB-218,74,Pashto,2,1952.5179440000002,36.0878,67.376,SMG,DSB,Zaidri,1904,Dara-e- Suf-e- Payin,??? ??? ?????,Samangan,??????,19
24892,24893,USAID AIDVillageView,DSB-050,,0,SMG-DSB-050,0,Uzbek,3,1631.2540279999998,36.0611,67.2964,SMG,DSB,Pai Tawa (1),1904,Dara-e- Suf-e- Payin,??? ??? ?????,Samangan,??????,19
24893,24894,USAID AIDVillageView,DSB-051,,0,SMG-DSB-051,0,Uzbek,3,1409.676025,36.0673,67.2646,SMG,DSB,Pai Tawa (2),1904,Dara-e- Suf-e- Payin,??? ??? ?????,Samangan,??????,19
24894,24895,USAID AIDVillageView,DSB-052,,0,SMG-DSB-052,0,Uzbek,3,1376.999023,36.0793,67.2511,SMG,DSB,Pai Tawa (4),1904,Dara-e- Suf-e- Payin,??? ??? ?????,Samangan,??????,19
24895,24896,USAID AIDVillageView,DSB-053,,0,SMG-DSB-053,0,Uzbek,3,1382.359009,36.0919,67.277,SMG,DSB,Pai Tawa (5),1904,Dara-e- Suf-e- Payin,??? ??? ?????,Samangan,??????,19
24896,24897,USAID AIDVillageView,DSB-054,,0,SMG-DSB-054,0,Uzbek,3,1475.807007,36.1514,67.2869,SMG,DSB,Qomishi,1904,Dara-e- Suf-e- Payin,??? ??? ?????,Samangan,??????,19
24897,24898,USAID AIDVillageView,DSB-055,,0,SMG-DSB-055,0,Uzbek,3,1446.9610599999999,36.0598,67.2503,SMG,DSB,Saiyad (2),1904,Dara-e- Suf-e- Payin,??? ??? ?????,Samangan,??????,19
24898,24899,USAID AIDVillageView,DSB-056,,0,SMG-DSB-056,0,Uzbek,3,1391.4060060000002,36.0511,67.2455,SMG,DSB,Saiyad (3),1904,Dara-e- Suf-e- Payin,??? ??? ?????,Samangan,??????,19
24899,24900,USAID AIDVillageView,DSB-057,,0,SMG-DSB-057,0,Uzbek,3,1494.786011,36.118,67.3293,SMG,DSB,Sandal,1904,Dara-e- Suf-e- Payin,??? ??? ?????,Samangan,??????,19
24900,24901,USAID AIDVillageView,DSB-062,,0,SMG-DSB-062,0,Uzbek,3,1587.598999,36.1308,67.375,SMG,DSB,Taba Kanda (1),1904,Dara-e- Suf-e- Payin,??? ??? ?????,Samangan,??????,19
24901,24902,USAID AIDVillageView,DSB-064,,0,SMG-DSB-064,0,Uzbek,3,1737.089966,36.1269,67.4566,SMG,DSB,Tokan Aawar (1),1904,Dara-e- Suf-e- Payin,??? ??? ?????,Samangan,??????,19
24902,24903,USAID AIDVillageView,DSB-065,,0,SMG-DSB-065,0,Uzbek,3,1879.97998,36.11,67.432,SMG,DSB,Tokan Aawar (2),1904,Dara-e- Suf-e- Payin,??? ??? ?????,Samangan,??????,19
24903,24904,USAID AIDVillageView,DSB-066,,0,SMG-DSB-066,0,Uzbek,3,1698.685059,36.1451,67.4771,SMG,DSB,Tolkichi,1904,Dara-e- Suf-e- Payin,??? ??? ?????,Samangan,??????,19
24904,24905,USAID AIDVillageView,DSB-070,,0,SMG-DSB-070,0,Uzbek,3,1941.78894,36.0403,67.6266,SMG,DSB,Yalman (2),1904,Dara-e- Suf-e- Payin,??? ??? ?????,Samangan,??????,19
24905,24906,CSO AIMS Villages (ACSOR),DSB-076,,0,SMG-DSB-076,133,Uzbek,3,1564.036987,36.17498,67.43205999999999,SMG,DSB,Gorai Nazar,1904,Dara-e- Suf-e- Payin,??? ??? ?????,Samangan,??????,19
24906,24907,USAID AIDVillageView,DSB-001,,0,SMG-DSB-001,0,Uzbek,3,1489.06897,36.1272,67.3027,SMG,DSB,Adam Tash (2),1904,Dara-e- Suf-e- Payin,??? ??? ?????,Samangan,??????,19
24907,24908,USAID AIDVillageView,DSB-002,,0,SMG-DSB-002,0,Uzbek,3,1956.878052,36.0749,67.5732,SMG,DSB,Almashakh,1904,Dara-e- Suf-e- Payin,??? ??? ?????,Samangan,??????,19
24908,24909,USAID AIDVillageView,DSB-005,,0,SMG-DSB-005,0,Uzbek,3,1901.314941,36.0592,67.5405,SMG,DSB,Baghal Shekaf,1904,Dara-e- Suf-e- Payin,??? ??? ?????,Samangan,??????,19
24909,24910,USAID AIDVillageView,DSB-009,,0,SMG-DSB-009,0,Uzbek,3,1739.378052,36.0612,67.3211,SMG,DSB,Balghaly (2),1904,Dara-e- Suf-e- Payin,??? ??? ?????,Samangan,??????,19
24910,24911,USAID AIDVillageView,DSB-010,,0,SMG-DSB-010,0,Uzbek,3,1600.8120119999999,36.0722,67.2952,SMG,DSB,Balghaly (3),1904,Dara-e- Suf-e- Payin,??? ??? ?????,Samangan,??????,19
24911,24912,USAID AIDVillageView,DSB-012,,0,SMG-DSB-012,0,Uzbek,3,1508.760986,36.1036,67.3265,SMG,DSB,Band-i-sareg,1904,Dara-e- Suf-e- Payin,??? ??? ?????,Samangan,??????,19
24912,24913,USAID AIDVillageView,DSB-021,,0,SMG-DSB-021,0,Uzbek,3,1222.498047,36.0938,67.2468,SMG,DSB,Deh Khwab (2),1904,Dara-e- Suf-e- Payin,??? ??? ?????,Samangan,??????,19
24913,24914,USAID AIDVillageView,DSB-023,,0,SMG-DSB-023,0,Uzbek,3,1327.213013,36.1114,67.2511,SMG,DSB,Deh Khwab (4),1904,Dara-e- Suf-e- Payin,??? ??? ?????,Samangan,??????,19
