,OBJECTID,SOURCE,VIL_UID,CENTER,CNTR_CODE,AFG_UID,POPULATION,LANGUAGE_,LANG_CODE,ELEVATION,LAT_Y,LON_X,MISTI_PROV,MISTI_DIST,VILLAGE_NA,DIST_CODE,DIST_NA_EN,DIST_NA_DA,PROV_NA_EN,PROV_NA_DA,PROV_CODE
646,647,Yale POP_MASTER,KZK-027,,0,NGR-KZK-027,248,Pashto,2,620.9177246,34.5581,70.6336,NGR,KZK,Ahmad Kot,608,Kuzkunar,??? ???,Nangarhar,???????,6
647,648,Yale POP_MASTER,KZK-028,,0,NGR-KZK-028,176,Pashto,2,992.3983153999999,34.5465,70.7023,NGR,KZK,Anzaro Kalay,608,Kuzkunar,??? ???,Nangarhar,???????,6
648,649,Yale POP_MASTER,KZK-029,,0,NGR-KZK-029,749,Pashto,2,667.444397,34.5697,70.6686,NGR,KZK,Az Bagh,608,Kuzkunar,??? ???,Nangarhar,???????,6
649,650,Yale POP_MASTER,KZK-030,,0,NGR-KZK-030,904,Pashai,6,623.5621947999999,34.5648,70.6508,NGR,KZK,Bangow,608,Kuzkunar,??? ???,Nangarhar,???????,6
650,651,Yale POP_MASTER,KZK-031,,0,NGR-KZK-031,1164,Pashto,2,633.0817261,34.5836,70.7111,NGR,KZK,Bar Ka Shakot,608,Kuzkunar,??? ???,Nangarhar,???????,6
651,652,Yale POP_MASTER,KZK-032,,0,NGR-KZK-032,1230,Pashai,6,594.8237915,34.5517,70.5633,NGR,KZK,Bazarak,608,Kuzkunar,??? ???,Nangarhar,???????,6
652,653,Yale POP_MASTER,KZK-033,,0,NGR-KZK-033,811,Pashai,6,571.5117798,34.5046,70.5732,NGR,KZK,Beala,608,Kuzkunar,??? ???,Nangarhar,???????,6
653,654,Yale POP_MASTER,KZK-034,,0,NGR-KZK-034,1233,Pashto,2,596.1018066,34.5605,70.568,NGR,KZK,Char Qala,608,Kuzkunar,??? ???,Nangarhar,???????,6
654,655,Yale POP_MASTER,KZK-035,,0,NGR-KZK-035,923,Pashto,2,599.6312256,34.5414,70.5523,NGR,KZK,Darba Khail,608,Kuzkunar,??? ???,Nangarhar,???????,6
655,656,Yale POP_MASTER,KZK-036,,0,NGR-KZK-036,1060,Pashto,2,700.0675049,34.5505,70.6133,NGR,KZK,Gar Dowl,608,Kuzkunar,??? ???,Nangarhar,???????,6
656,657,Yale POP_MASTER,KZK-037,,0,NGR-KZK-037,1344,Pashto,2,595.9605102999999,34.5295,70.5436,NGR,KZK,Gedari,608,Kuzkunar,??? ???,Nangarhar,???????,6
