,OBJECTID,SOURCE,VIL_UID,CENTER,CNTR_CODE,AFG_UID,POPULATION,LANGUAGE_,LANG_CODE,ELEVATION,LAT_Y,LON_X,MISTI_PROV,MISTI_DIST,VILLAGE_NA,DIST_CODE,DIST_NA_EN,DIST_NA_DA,PROV_NA_EN,PROV_NA_DA,PROV_CODE
20,21,USAID AIDVillageView,CHR-003,,0,PWN-CHR-003,0,Dari,1,1632.02002,35.0226,69.1623,PWN,CHR,Chaharikar (2),301,Charikar,???????,Parwan,?????,3
21,22,USAID AIDVillageView,CHR-004,,0,PWN-CHR-004,0,Dari,1,1506.8480220000001,34.9938,69.1886,PWN,CHR,Dashte Opyan,301,Charikar,???????,Parwan,?????,3
24,25,USAID AIDVillageView,SAL-071,,0,PWN-SAL-071,0,Dari,1,2621.909912,35.2946,69.1488,PWN,SAL,Mohammad Shah (1),306,Salang,?????,Parwan,?????,3
32534,32535,USAID AIDVillageView,SHA-004,,0,PWN-SHA-004,0,Dari,1,3013.675049,34.9651,68.2692,PWN,SHA,Dahane Dewalak,309,Shekhali,??? ???,Parwan,?????,3
32535,32536,USAID AIDVillageView,SHA-008,,0,PWN-SHA-008,0,Dari,1,3275.478027,34.9577,68.2378,PWN,SHA,Dewalak (1),309,Shekhali,??? ???,Parwan,?????,3
32536,32537,USAID AIDVillageView,SHA-009,,0,PWN-SHA-009,0,Dari,1,3224.082031,34.9701,68.2583,PWN,SHA,Dewalak (2),309,Shekhali,??? ???,Parwan,?????,3
32537,32538,USAID AIDVillageView,SHA-012,,0,PWN-SHA-012,0,Dari,1,3314.739014,35.0018,68.3011,PWN,SHA,Nawre Bubak,309,Shekhali,??? ???,Parwan,?????,3
32538,32539,USAID AIDVillageView,SHA-021,,0,PWN-SHA-021,0,Dari,1,3067.875977,34.9731,68.308,PWN,SHA,Wurdagoli,309,Shekhali,??? ???,Parwan,?????,3
32539,32540,CSO AIMS Villages (ACSOR),SHA-030,,0,PWN-SHA-030,415,Dari,1,2765.100098,34.89594,68.29205999999999,PWN,SHA,Tangi (1),309,Shekhali,??? ???,Parwan,?????,3
32540,32541,CSO AIMS Villages (ACSOR),SRP-024,,0,PWN-SRP-024,57,Dari,1,2870.287109,34.73782,68.32889,PWN,SRP,Sheena (1),310,Surkh-e- Parsa,??? ?????,Parwan,?????,3
32628,32629,Yale POP_MASTER,SHA-032,,0,PWN-SHA-032,55,Dari,1,2657.375977,34.9068,68.2979,PWN,SHA,Aril,309,Shekhali,??? ???,Parwan,?????,3
32629,32630,Yale POP_MASTER,SHA-038,,0,PWN-SHA-038,136,Dari,1,2752.072021,34.8905,68.2908,PWN,SHA,Baid Qoul,309,Shekhali,??? ???,Parwan,?????,3
32630,32631,Yale POP_MASTER,SHA-040,,0,PWN-SHA-040,149,Dari,1,2546.646973,34.9204,68.3231,PWN,SHA,Bail Bainak,309,Shekhali,??? ???,Parwan,?????,3
32631,32632,Yale POP_MASTER,SHA-042,,0,PWN-SHA-042,75,Dari,1,3028.7548829999996,34.9422,68.2694,PWN,SHA,Balaq Baba,309,Shekhali,??? ???,Parwan,?????,3
32632,32633,Yale POP_MASTER,SHA-052,,0,PWN-SHA-052,114,Dari,1,3129.3911129999997,34.9727,68.268,PWN,SHA,Dahan Bar Khana,309,Shekhali,??? ???,Parwan,?????,3
32633,32634,Yale POP_MASTER,SHA-058,,0,PWN-SHA-058,209,Dari,1,2578.2971190000003,34.9128,68.3275,PWN,SHA,Dahan Pangar,309,Shekhali,??? ???,Parwan,?????,3
32634,32635,Yale POP_MASTER,SHA-062,,0,PWN-SHA-062,84,Dari,1,2613.3278809999997,34.9113,68.3015,PWN,SHA,Dahana Baid Qoul,309,Shekhali,??? ???,Parwan,?????,3
32635,32636,Yale POP_MASTER,SHA-063,,0,PWN-SHA-063,278,Dari,1,2714.2810059999997,34.9029,68.2777,PWN,SHA,Dahana Ghorbandak,309,Shekhali,??? ???,Parwan,?????,3
32636,32637,Yale POP_MASTER,SHA-065,,0,PWN-SHA-065,60,Dari,1,2887.410889,34.9396,68.3191,PWN,SHA,Dahana Seya Kharak,309,Shekhali,??? ???,Parwan,?????,3
32637,32638,Yale POP_MASTER,SHA-066,,0,PWN-SHA-066,243,Dari,1,2586.573975,34.918,68.3141,PWN,SHA,Dahana Walangag,309,Shekhali,??? ???,Parwan,?????,3
32638,32639,Yale POP_MASTER,SHA-074,,0,PWN-SHA-074,12,Dari,1,2919.5629879999997,34.8987,68.3096,PWN,SHA,Holangak,309,Shekhali,??? ???,Parwan,?????,3
32639,32640,Yale POP_MASTER,SHA-092,,0,PWN-SHA-092,53,Dari,1,2782.298096,34.9144,68.2709,PWN,SHA,Maiyana Bam,309,Shekhali,??? ???,Parwan,?????,3
32640,32641,Yale POP_MASTER,SHA-093,,0,PWN-SHA-093,94,Dari,1,3027.041016,34.9522,68.2621,PWN,SHA,Maiyana Dahi,309,Shekhali,??? ???,Parwan,?????,3
32641,32642,Yale POP_MASTER,SHA-104,,0,PWN-SHA-104,143,Dari,1,2890.428955,34.9424,68.2623,PWN,SHA,Sang Andab,309,Shekhali,??? ???,Parwan,?????,3
32642,32643,Yale POP_MASTER,SHA-106,,0,PWN-SHA-106,98,Dari,1,2906.191895,34.8806,68.2643,PWN,SHA,Sar Ghor Bandak,309,Shekhali,??? ???,Parwan,?????,3
32643,32644,Yale POP_MASTER,SHA-108,,0,PWN-SHA-108,40,Dari,1,3140.314941,34.9569,68.2966,PWN,SHA,Sar Seya Kharak,309,Shekhali,??? ???,Parwan,?????,3
32644,32645,Yale POP_MASTER,SHA-119,,0,PWN-SHA-119,155,Turkmen,4,2617.574951,34.8954,68.3258,PWN,SHA,Tangi Bala,309,Shekhali,??? ???,Parwan,?????,3
32645,32646,Yale POP_MASTER,SHA-123,,0,PWN-SHA-123,79,Dari,1,2739.219971,34.9304,68.3276,PWN,SHA,Walangag,309,Shekhali,??? ???,Parwan,?????,3
32646,32647,Yale POP_MASTER,SHA-124,,0,PWN-SHA-124,263,Dari,1,2763.743896,34.9491,68.3271,PWN,SHA,Wali Tak Mazar,309,Shekhali,??? ???,Parwan,?????,3
32647,32648,Yale POP_MASTER,SHA-126,,0,PWN-SHA-126,44,Dari,1,2738.274902,34.9112,68.281,PWN,SHA,Zair Shebar,309,Shekhali,??? ???,Parwan,?????,3
32648,32649,Yale POP_MASTER,SRP-028,,0,PWN-SRP-028,66,Dari,1,3130.845947,34.7725,68.3448,PWN,SRP,Ab Pash,310,Surkh-e- Parsa,??? ?????,Parwan,?????,3
32649,32650,Yale POP_MASTER,SRP-107,,0,PWN-SRP-107,127,Dari,1,2906.396973,34.7561,68.36399999999999,PWN,SRP,Kholi,310,Surkh-e- Parsa,??? ?????,Parwan,?????,3
32650,32651,Yale POP_MASTER,SRP-108,,0,PWN-SRP-108,84,Dari,1,2914.543945,34.7462,68.3633,PWN,SRP,Khordak Zai,310,Surkh-e- Parsa,??? ?????,Parwan,?????,3
32651,32652,Yale POP_MASTER,SRP-118,,0,PWN-SRP-118,88,Dari,1,2901.319092,34.7509,68.3658,PWN,SRP,Nader Shah,310,Surkh-e- Parsa,??? ?????,Parwan,?????,3
32652,32653,Yale POP_MASTER,SRP-130,,0,PWN-SRP-130,124,Dari,1,3086.466064,34.7464,68.3095,PWN,SRP,Qala Kochak,310,Surkh-e- Parsa,??? ?????,Parwan,?????,3
32653,32654,Yale POP_MASTER,SRP-139,,0,PWN-SRP-139,87,Dari,1,2812.4370120000003,34.7364,68.3362,PWN,SRP,Sad Morda,310,Surkh-e- Parsa,??? ?????,Parwan,?????,3
32654,32655,Yale POP_MASTER,SRP-146,,0,PWN-SRP-146,141,Dari,1,2922.356934,34.7473,68.3251,PWN,SRP,Sari Ghajor,310,Surkh-e- Parsa,??? ?????,Parwan,?????,3
33952,33953,CSO AIMS Villages (ACSOR),SRP-025,,0,PWN-SRP-025,179,Dari,1,2851.00708,34.69697,68.37845,PWN,SRP,Sheena (2),310,Surkh-e- Parsa,??? ?????,Parwan,?????,3
33999,34000,Yale POP_MASTER,SRP-052,,0,PWN-SRP-052,63,Dari,1,2607.35498,34.7155,68.3852,PWN,SRP,Dahan Aw Posh,310,Surkh-e- Parsa,??? ?????,Parwan,?????,3
34000,34001,Yale POP_MASTER,SRP-054,,0,PWN-SRP-054,19,Dari,1,2628.310059,34.7125,68.3722,PWN,SRP,Dahan Ghajor,310,Surkh-e- Parsa,??? ?????,Parwan,?????,3
34001,34002,Yale POP_MASTER,SRP-067,,0,PWN-SRP-067,285,Dari,1,2632.11499,34.7091,68.3757,PWN,SRP,Dahana Khak Raiz,310,Surkh-e- Parsa,??? ?????,Parwan,?????,3
34002,34003,Yale POP_MASTER,SRP-092,,0,PWN-SRP-092,160,Dari,1,2588.186035,34.7197,68.4012,PWN,SRP,Jowa Zak,310,Surkh-e- Parsa,??? ?????,Parwan,?????,3
