,OBJECTID,SOURCE,VIL_UID,CENTER,CNTR_CODE,AFG_UID,POPULATION,LANGUAGE_,LANG_CODE,ELEVATION,LAT_Y,LON_X,MISTI_PROV,MISTI_DIST,VILLAGE_NA,DIST_CODE,DIST_NA_EN,DIST_NA_DA,PROV_NA_EN,PROV_NA_DA,PROV_CODE
29837,29838,USAID AIDVillageView,YGQ-006,,0,TKR-YGQ-006,0,Pashto,2,466.7939148,37.4534,69.6116,TKR,YGQ,Umar Khel (1),1611,Yangi Qala,???? ????,Takhar,????,16
29838,29839,CSO AIMS Villages (ACSOR),YGQ-008,,0,TKR-YGQ-008,81,Pashto,2,497.158905,37.54039,69.65754,TKR,YGQ,Pahlawan Kandhari,1611,Yangi Qala,???? ????,Takhar,????,16
29839,29840,CSO AIMS Villages (ACSOR),YGQ-011,,0,TKR-YGQ-011,63,Pashto,2,503.803894,37.552659999999996,69.67673,TKR,YGQ,Yatem Tepa Kandhari,1611,Yangi Qala,???? ????,Takhar,????,16
29840,29841,Yale POP_MASTER,YGQ-013,,0,TKR-YGQ-013,266,Pashto,2,467.92761229999996,37.4763,69.6096,TKR,YGQ,Alam Jaar,1611,Yangi Qala,???? ????,Takhar,????,16
29841,29842,Yale POP_MASTER,YGQ-014,,0,TKR-YGQ-014,440,Uzbek,3,467.94738770000004,37.4731,69.6172,TKR,YGQ,Alam Jaar Jangal,1611,Yangi Qala,???? ????,Takhar,????,16
29842,29843,Yale POP_MASTER,YGQ-015,,0,TKR-YGQ-015,312,Uzbek,3,472.72808839999993,37.4885,69.625,TKR,YGQ,Arab Hai Jangal,1611,Yangi Qala,???? ????,Takhar,????,16
29843,29844,Yale POP_MASTER,YGQ-019,,0,TKR-YGQ-019,768,Other,9,474.5698853,37.4661,69.6189,TKR,YGQ,Boryah Baaf,1611,Yangi Qala,???? ????,Takhar,????,16
29844,29845,Yale POP_MASTER,YGQ-022,,0,TKR-YGQ-022,386,Pashto,2,472.2232056,37.4933,69.6205,TKR,YGQ,Eashan Abad,1611,Yangi Qala,???? ????,Takhar,????,16
29845,29846,Yale POP_MASTER,YGQ-023,,0,TKR-YGQ-023,416,Uzbek,3,468.59899900000005,37.4837,69.6109,TKR,YGQ,Hassan Gozar Eashan Abad,1611,Yangi Qala,???? ????,Takhar,????,16
29846,29847,Yale POP_MASTER,YGQ-025,,0,TKR-YGQ-025,190,Hazaragi,8,469.2333984,37.468,69.6122,TKR,YGQ,Hussain Bahi Jangal,1611,Yangi Qala,???? ????,Takhar,????,16
29847,29848,Yale POP_MASTER,YGQ-028,,0,TKR-YGQ-028,1174,Uzbek,3,524.6445923,37.506,69.679,TKR,YGQ,Jar Bashi,1611,Yangi Qala,???? ????,Takhar,????,16
29848,29849,Yale POP_MASTER,YGQ-029,,0,TKR-YGQ-029,540,Uzbek,3,492.03698729999996,37.518,69.6719,TKR,YGQ,Jar Bashi Baloch Hai Jaar Bashi,1611,Yangi Qala,???? ????,Takhar,????,16
29849,29850,Yale POP_MASTER,YGQ-031,,0,TKR-YGQ-031,454,Uzbek,3,515.8494263,37.4968,69.6573,TKR,YGQ,Kaldayesh,1611,Yangi Qala,???? ????,Takhar,????,16
29850,29851,Yale POP_MASTER,YGQ-032,,0,TKR-YGQ-032,448,Dari,1,502.649292,37.4614,69.6448,TKR,YGQ,Kalfagani,1611,Yangi Qala,???? ????,Takhar,????,16
29851,29852,Yale POP_MASTER,YGQ-033,,0,TKR-YGQ-033,535,Uzbek,3,476.1308899,37.4955,69.6286,TKR,YGQ,Kandhari Jangal,1611,Yangi Qala,???? ????,Takhar,????,16
29852,29853,Yale POP_MASTER,YGQ-037,,0,TKR-YGQ-037,1112,Uzbek,3,485.0763855000001,37.4841,69.6372,TKR,YGQ,Khoja Hafeez,1611,Yangi Qala,???? ????,Takhar,????,16
29853,29854,Yale POP_MASTER,YGQ-040,,0,TKR-YGQ-040,123,Pashto,2,479.678894,37.5033,69.6301,TKR,YGQ,Momen Abad Qazi Shoukur,1611,Yangi Qala,???? ????,Takhar,????,16
29854,29855,Yale POP_MASTER,YGQ-046,,0,TKR-YGQ-046,424,Uzbek,3,497.1256103999999,37.4808,69.6467,TKR,YGQ,Now Abad Khoja Hafeez,1611,Yangi Qala,???? ????,Takhar,????,16
29855,29856,Yale POP_MASTER,YGQ-047,,0,TKR-YGQ-047,376,Uzbek,3,520.1334228999999,37.5153,69.6903,TKR,YGQ,Now Abad Moghul Jar Bashi,1611,Yangi Qala,???? ????,Takhar,????,16
29856,29857,Yale POP_MASTER,YGQ-049,,0,TKR-YGQ-049,327,Pashto,2,468.523407,37.446999999999996,69.6226,TKR,YGQ,Now Abad Talajat,1611,Yangi Qala,???? ????,Takhar,????,16
29857,29858,Yale POP_MASTER,YGQ-051,,0,TKR-YGQ-051,427,Pashto,2,466.0515137,37.4709,69.6048,TKR,YGQ,Omer Khail Jangal,1611,Yangi Qala,???? ????,Takhar,????,16
29858,29859,Yale POP_MASTER,YGQ-052,,0,TKR-YGQ-052,1094,Uzbek,3,493.1669006,37.4502,69.6404,TKR,YGQ,Pai Shahfi,1611,Yangi Qala,???? ????,Takhar,????,16
29859,29860,Yale POP_MASTER,YGQ-053,,0,TKR-YGQ-053,463,Dari,1,469.0643921,37.4875,69.6076,TKR,YGQ,Passta,1611,Yangi Qala,???? ????,Takhar,????,16
29860,29861,Yale POP_MASTER,YGQ-055,,0,TKR-YGQ-055,394,Dari,1,462.01959230000006,37.4663,69.5994,TKR,YGQ,Safi Hai Jangal,1611,Yangi Qala,???? ????,Takhar,????,16
29861,29862,Yale POP_MASTER,YGQ-056,,0,TKR-YGQ-056,351,Pashto,2,462.71380619999996,37.4531,69.6021,TKR,YGQ,Safiyan,1611,Yangi Qala,???? ????,Takhar,????,16
29862,29863,Yale POP_MASTER,YGQ-058,,0,TKR-YGQ-058,355,Hazaragi,8,492.8200989,37.4696,69.6443,TKR,YGQ,Talaqani,1611,Yangi Qala,???? ????,Takhar,????,16
29863,29864,Yale POP_MASTER,YGQ-060,,0,TKR-YGQ-060,745,Dari,1,480.61428830000006,37.5027,69.6426,TKR,YGQ,Toghai Qeshlaq,1611,Yangi Qala,???? ????,Takhar,????,16
29864,29865,Yale POP_MASTER,YGQ-061,,0,TKR-YGQ-061,1067,Uzbek,3,494.7652893,37.4376,69.622,TKR,YGQ,Zard Kamar,1611,Yangi Qala,???? ????,Takhar,????,16
29865,29866,Yale POP_MASTER,YGQ-062,District,1,TKR-YGQ-062,4100,Uzbek,3,472.77209469999997,37.4653,69.6125,TKR,YGQ,Yangi Qala,1611,Yangi Qala,???? ????,Takhar,????,16
29866,29867,Yale POP_MASTER,DRQ-012,,0,TKR-DRQ-012,1164,Pashto,2,464.4581909,37.5414,69.5132,TKR,DRQ,Hazrat Bostan,1617,Darqad,????,Takhar,????,16
29867,29868,Yale POP_MASTER,DRQ-013,,0,TKR-DRQ-013,436,Uzbek,3,469.799408,37.5642,69.5454,TKR,DRQ,Islam Abad,1617,Darqad,????,Takhar,????,16
29868,29869,Yale POP_MASTER,DRQ-015,,0,TKR-DRQ-015,600,Uzbek,3,480.8070068,37.5671,69.5798,TKR,DRQ,Kal Bad,1617,Darqad,????,Takhar,????,16
29869,29870,Yale POP_MASTER,DRQ-017,,0,TKR-DRQ-017,1010,Uzbek,3,466.1762085,37.5226,69.5479,TKR,DRQ,Kal Toot Payen,1617,Darqad,????,Takhar,????,16
29870,29871,Yale POP_MASTER,DRQ-028,,0,TKR-DRQ-028,159,Pashto,2,501.5762024,37.554,69.6613,TKR,DRQ,Qazi Abad,1617,Darqad,????,Takhar,????,16
29877,29878,Yale POP_MASTER,KBN-004,,0,TKR-KBN-004,1177,Uzbek,3,422.7250977,37.3226,69.5048,TKR,KBN,Eashan Katakjar,1612,Khwajabahawuddin,????? ?????????,Takhar,????,16
29878,29879,Yale POP_MASTER,KBN-005,,0,TKR-KBN-005,888,Hazaragi,8,431.8913879,37.3548,69.5466,TKR,KBN,Gadi Hai Lala Guzar,1612,Khwajabahawuddin,????? ?????????,Takhar,????,16
