,OBJECTID,SOURCE,VIL_UID,CENTER,CNTR_CODE,AFG_UID,POPULATION,LANGUAGE_,LANG_CODE,ELEVATION,LAT_Y,LON_X,MISTI_PROV,MISTI_DIST,VILLAGE_NA,DIST_CODE,DIST_NA_EN,DIST_NA_DA,PROV_NA_EN,PROV_NA_DA,PROV_CODE
37626,37627,USAID AIDVillageView,NJB-004,,0,KAP-NJB-004,0,Dari,1,1794.932007,35.0181,69.6049,KAP,NJB,Darrah Kalan,202,Nejrab,?????,Kapisa,??????,2
37627,37628,USAID AIDVillageView,NJB-005,,0,KAP-NJB-005,0,Dari,1,1782.2049559999998,34.986999999999995,69.6531,KAP,NJB,Dawlatkhankhel,202,Nejrab,?????,Kapisa,??????,2
37628,37629,USAID AIDVillageView,NJB-006,,0,KAP-NJB-006,0,Dari,1,1796.277954,35.0135,69.6244,KAP,NJB,Dawlatkhel,202,Nejrab,?????,Kapisa,??????,2
37629,37630,USAID AIDVillageView,NJB-009,,0,KAP-NJB-009,0,Dari,1,2396.579102,35.1051,69.668,KAP,NJB,Jondara,202,Nejrab,?????,Kapisa,??????,2
37630,37631,USAID AIDVillageView,NJB-010,,0,KAP-NJB-010,0,Dari,1,2513.959961,35.1095,69.6212,KAP,NJB,Kandi Yaka,202,Nejrab,?????,Kapisa,??????,2
37631,37632,USAID AIDVillageView,NJB-011,,0,KAP-NJB-011,0,Dari,1,1859.3659670000002,34.9956,69.6625,KAP,NJB,Kayli,202,Nejrab,?????,Kapisa,??????,2
37632,37633,USAID AIDVillageView,NJB-013,,0,KAP-NJB-013,0,Dari,1,2453.096924,35.1095,69.6676,KAP,NJB,Koras,202,Nejrab,?????,Kapisa,??????,2
37633,37634,USAID AIDVillageView,NJB-016,,0,KAP-NJB-016,0,Dari,1,1996.5639649999998,35.0593,69.6124,KAP,NJB,Malekkhel,202,Nejrab,?????,Kapisa,??????,2
37634,37635,USAID AIDVillageView,NJB-018,,0,KAP-NJB-018,0,Dari,1,2221.1521,35.084,69.6019,KAP,NJB,Nisar,202,Nejrab,?????,Kapisa,??????,2
37635,37636,USAID AIDVillageView,NJB-020,,0,KAP-NJB-020,0,Dari,1,1961.439941,35.0547,69.6158,KAP,NJB,Qarya,202,Nejrab,?????,Kapisa,??????,2
37636,37637,USAID AIDVillageView,NJB-025,,0,KAP-NJB-025,0,Dari,1,1987.5909420000003,35.0509,69.6076,KAP,NJB,Zargaran,202,Nejrab,?????,Kapisa,??????,2
37637,37638,USAID AIDVillageView,NJB-026,,0,KAP-NJB-026,0,Dari,1,2038.557983,35.0607,69.5982,KAP,NJB,Zulmkhel,202,Nejrab,?????,Kapisa,??????,2
