,OBJECTID,SOURCE,VIL_UID,CENTER,CNTR_CODE,AFG_UID,POPULATION,LANGUAGE_,LANG_CODE,ELEVATION,LAT_Y,LON_X,MISTI_PROV,MISTI_DIST,VILLAGE_NA,DIST_CODE,DIST_NA_EN,DIST_NA_DA,PROV_NA_EN,PROV_NA_DA,PROV_CODE
9,10,USAID AIDVillageView,KSI-015,,0,LGR-KSI-015,0,Pashto,2,3062.826904,33.9898,69.3347,LGR,KSI,Other,502,Khoshi,????,Logar,????,5
20181,20182,CSO AIMS Villages (ACSOR),PLM-024,,0,LGR-PLM-024,493,Dari,1,1921.9119870000002,34.05415,69.07988,LGR,PLM,Khowja Khail (2),501,Pul-e- Alam,?? ???,Logar,????,5
24054,24055,USAID AIDVillageView,AZA-003,,0,LGR-AZA-003,0,Pashto,2,2924.298096,33.9992,69.4506,LGR,AZA,Godar,507,Azra,????,Logar,????,5
24055,24056,USAID AIDVillageView,AZA-004,,0,LGR-AZA-004,0,Pashto,2,2902.1088870000003,34.0158,69.456,LGR,AZA,Kharoti (1),507,Azra,????,Logar,????,5
24056,24057,USAID AIDVillageView,AZA-009,,0,LGR-AZA-009,0,Pashto,2,2987.572021,34.0009,69.4687,LGR,AZA,Sra Kala,507,Azra,????,Logar,????,5
24134,24135,Yale POP_MASTER,AZA-042,,0,LGR-AZA-042,64,Pashto,2,2980.85791,33.9832,69.4568,LGR,AZA,Mir Kas,507,Azra,????,Logar,????,5
24135,24136,Yale POP_MASTER,AZA-049,,0,LGR-AZA-049,138,Pashto,2,2965.216064,33.9588,69.4494,LGR,AZA,Qasim Khail,507,Azra,????,Logar,????,5
24229,24230,CSO AIMS Villages (ACSOR),PLM-023,,0,LGR-PLM-023,38,Pashto,2,2680.413086,33.768209999999996,69.15138,LGR,PLM,Khowja Khail (1),501,Pul-e- Alam,?? ???,Logar,????,5
24242,24243,Yale POP_MASTER,PLM-134,,0,LGR-PLM-134,96,Pashto,2,2743.749023,33.7703,69.1631,LGR,PLM,Neyaze Payen,501,Pul-e- Alam,?? ???,Logar,????,5
24654,24655,Yale POP_MASTER,AZA-062,,0,LGR-AZA-062,425,Pashto,2,2880.774902,34.0537,69.7055,LGR,AZA,Spain Jamaht,507,Azra,????,Logar,????,5
24663,24664,USAID AIDVillageView,AZA-010,,0,LGR-AZA-010,0,Pashto,2,2877.572998,34.0308,69.46600000000001,LGR,AZA,Zamankhel,507,Azra,????,Logar,????,5
24670,24671,Yale POP_MASTER,AZA-033,,0,LGR-AZA-033,34,Pashto,2,2896.707031,34.0933,69.6265,LGR,AZA,Kasona,507,Azra,????,Logar,????,5
24671,24672,Yale POP_MASTER,AZA-034,,0,LGR-AZA-034,754,Pashto,2,2414.1560059999997,34.1554,69.6225,LGR,AZA,Kaswal,507,Azra,????,Logar,????,5
24672,24673,Yale POP_MASTER,AZA-035,,0,LGR-AZA-035,171,Pashto,2,2475.179932,34.1536,69.7052,LGR,AZA,Kharoti (2),507,Azra,????,Logar,????,5
24673,24674,Yale POP_MASTER,AZA-036,,0,LGR-AZA-036,171,Pashto,2,2448.455078,34.1628,69.5988,LGR,AZA,Kharoti (3),507,Azra,????,Logar,????,5
24674,24675,Yale POP_MASTER,AZA-037,,0,LGR-AZA-037,92,Dari,1,2640.413086,34.1532,69.633,LGR,AZA,Khoshal Khail,507,Azra,????,Logar,????,5
24675,24676,Yale POP_MASTER,AZA-038,,0,LGR-AZA-038,338,Pashto,2,2182.823975,34.1792,69.7111,LGR,AZA,Koza Chotara,507,Azra,????,Logar,????,5
24676,24677,Yale POP_MASTER,AZA-039,,0,LGR-AZA-039,157,Pashto,2,2763.675049,34.1111,69.6475,LGR,AZA,Lora Mena,507,Azra,????,Logar,????,5
24677,24678,Yale POP_MASTER,AZA-040,,0,LGR-AZA-040,839,Pashto,2,2414.024902,34.1353,69.7194,LGR,AZA,Malik Namdar Kalay,507,Azra,????,Logar,????,5
