OBJECTID,POPULATION,LANG_CODE,LAT_Y,LON_X,DIST_CODE,PROV_CODE,AFG_UID
8778,516,2,31.7607,67.3556,2409,24,ZBL-ATR-020
8779,240,2,31.7374,67.4838,2409,24,ZBL-ATR-022
8780,243,2,31.785,67.411,2409,24,ZBL-ATR-023
8781,117,9,31.8023,67.3607,2409,24,ZBL-ATR-025
8782,79,9,31.6716,67.5248,2409,24,ZBL-ATR-026
8783,168,2,31.7496,67.3498,2409,24,ZBL-ATR-028
8784,168,2,31.6921,67.4204,2409,24,ZBL-ATR-030
8785,197,2,31.7536,67.5071,2409,24,ZBL-ATR-031
8786,290,2,31.6836,67.4629,2409,24,ZBL-ATR-033
8787,48,9,31.702,67.5422,2409,24,ZBL-ATR-034
8788,97,9,31.8068,67.3738,2409,24,ZBL-ATR-038
8789,170,2,31.7594,67.4505,2409,24,ZBL-ATR-039
8790,170,2,31.7314,67.3797,2409,24,ZBL-ATR-041
8791,31,2,31.7085,67.5164,2409,24,ZBL-ATR-042
8792,175,2,31.7248,67.4558,2409,24,ZBL-ATR-045
8793,100,2,31.6838,67.4823,2409,24,ZBL-ATR-046
8794,171,9,31.7966,67.3853,2409,24,ZBL-ATR-047
8795,625,2,31.7355,67.5143,2409,24,ZBL-ATR-052
8796,353,2,31.751,67.436,2409,24,ZBL-ATR-054
8797,207,2,31.7714,67.3825,2409,24,ZBL-ATR-056
8798,144,2,31.7639,67.3263,2409,24,ZBL-ATR-060
8799,187,2,31.7528,67.3698,2409,24,ZBL-ATR-061
8800,175,2,31.6865,67.3727,2409,24,ZBL-ATR-008
8801,291,2,31.7155,67.2629,2409,24,ZBL-ATR-013
8802,287,2,31.7539,67.3162,2409,24,ZBL-ATR-014
8803,587,2,31.7173,67.3457,2409,24,ZBL-ATR-016
8804,188,9,31.7406,67.3443,2409,24,ZBL-ATR-021
8805,214,2,31.6953,67.4069,2409,24,ZBL-ATR-024
8806,289,2,31.7481,67.3111,2409,24,ZBL-ATR-032
8807,215,2,31.6967,67.3722,2409,24,ZBL-ATR-035
8809,1393,2,31.6627,67.3694,2409,24,ZBL-ATR-043
8810,757,2,31.7215,67.3379,2409,24,ZBL-ATR-044
8811,210,2,31.74,67.2817,2409,24,ZBL-ATR-048
8812,555,2,31.7294,67.2714,2409,24,ZBL-ATR-049
8813,249,2,31.7353,67.2743,2409,24,ZBL-ATR-050
8814,118,2,31.7097,67.2694,2409,24,ZBL-ATR-053
8815,236,2,31.7464,67.3009,2409,24,ZBL-ATR-055
8816,92,2,31.724,67.2667,2409,24,ZBL-ATR-059
8817,809,2,31.7327,67.3519,2409,24,ZBL-ATR-062
8827,1226,2,31.97399,67.37002,2405,24,ZBL-SNK-034
8839,521,9,31.988,67.4768,2411,24,ZBL-NBR-027
8840,488,9,31.9873,67.4522,2411,24,ZBL-NBR-078
8841,86,2,32.0815,67.3139,2405,24,ZBL-SNK-038
8842,67,2,32.0589,67.3031,2405,24,ZBL-SNK-039
8843,336,2,31.9573,67.3277,2405,24,ZBL-SNK-043
8844,140,2,32.1326,67.3048,2405,24,ZBL-SNK-049
8845,559,2,31.9699,67.3382,2405,24,ZBL-SNK-055
8846,64,2,31.9076,67.1648,2405,24,ZBL-SNK-058
8847,141,9,32.1385,67.4129,2405,24,ZBL-SNK-062
8848,71,2,31.9819,67.3344,2405,24,ZBL-SNK-064
8849,98,2,32.086,67.2278,2405,24,ZBL-SNK-066
8850,237,2,32.0497,67.2449,2405,24,ZBL-SNK-067
8851,295,2,31.9506,67.246,2405,24,ZBL-SNK-070
8852,130,2,32.1353,67.3274,2405,24,ZBL-SNK-071
8853,316,2,31.9448,67.2453,2405,24,ZBL-SNK-074
8854,66,2,32.0415,67.1868,2405,24,ZBL-SNK-085
8855,246,2,32.0481,67.3557,2405,24,ZBL-SNK-089
8856,262,9,32.0316,67.1782,2405,24,ZBL-SNK-094
8857,811,2,31.973,67.2976,2405,24,ZBL-SNK-099
8858,410,2,31.9742,67.418,2405,24,ZBL-SNK-105
8859,127,9,31.9764,67.1359,2405,24,ZBL-SNK-110
8860,242,2,32.1145,67.3746,2405,24,ZBL-SNK-111
8861,78,2,32.0783,67.2249,2405,24,ZBL-SNK-115
8862,420,2,32.1404,67.4045,2405,24,ZBL-SNK-118
8863,896,2,32.1375,67.3437,2405,24,ZBL-SNK-119
8864,1047,2,31.913,67.2231,2405,24,ZBL-SNK-122
8865,1075,2,31.9777,67.312,2405,24,ZBL-SNK-123
8866,625,2,31.9964,67.3793,2405,24,ZBL-SNK-125
8867,895,2,32.1012,67.2431,2405,24,ZBL-SNK-126
8868,1379,2,31.9685,67.3746,2405,24,ZBL-SNK-134
8869,187,2,31.9977,67.36,2405,24,ZBL-SNK-137
8870,128,2,31.9233,67.1496,2405,24,ZBL-SNK-140
8871,167,2,31.9416,67.2716,2405,24,ZBL-SNK-141
8872,107,2,32.0142,67.2814,2405,24,ZBL-SNK-145
8873,65,2,31.9452,67.2094,2405,24,ZBL-SNK-147
8874,412,2,32.027,67.3024,2405,24,ZBL-SNK-149
8875,1347,2,31.9811,67.3338,2405,24,ZBL-SNK-151
8876,750,2,31.9671,67.3741,2405,24,ZBL-SNK-152
8877,250,2,32.232,67.21,2401,24,ZBL-QLT-099
8878,400,2,32.2,67.216,2401,24,ZBL-QLT-101
8879,167,2,32.2207,67.2882,2401,24,ZBL-QLT-049
8880,200,2,32.24,67.247,2401,24,ZBL-QLT-102
8881,230,2,32.221,67.241,2401,24,ZBL-QLT-100
8882,581,2,32.2012,67.3698,2406,24,ZBL-SHJ-102
8883,55,2,32.2089,67.3761,2406,24,ZBL-SHJ-166
8884,498,2,32.212,67.3056,2406,24,ZBL-SHJ-164
8885,188,2,32.2053,67.299,2406,24,ZBL-SHJ-086
8886,530,2,32.2203,67.3286,2406,24,ZBL-SHJ-167
8909,28,2,31.99531,67.83703,2410,24,ZBL-SMZ-052
8910,164,2,31.93616,67.72853,2410,24,ZBL-SMZ-053
8912,34,2,31.8162,67.80327,2410,24,ZBL-SMZ-055
8916,29,2,31.98432,67.82423,2410,24,ZBL-SMZ-060
8917,158,2,31.89794,67.61826,2410,24,ZBL-SMZ-061
8919,50,2,31.99155,67.90011,2410,24,ZBL-SMZ-064
8920,108,2,31.90522,67.64754,2410,24,ZBL-SMZ-065
8927,146,9,32.0287,67.5702,2411,24,ZBL-NBR-032
8928,78,9,31.9585,67.515,2411,24,ZBL-NBR-035
8929,221,2,32.0219,67.5874,2411,24,ZBL-NBR-044
8930,50,9,31.9679,67.5389,2411,24,ZBL-NBR-070
8931,114,9,31.9736,67.5338,2411,24,ZBL-NBR-087
8932,125,2,31.9697,67.5918,2410,24,ZBL-SMZ-073
8933,273,2,31.9292,67.7587,2410,24,ZBL-SMZ-074
8934,207,2,31.7988,67.947,2410,24,ZBL-SMZ-076
8935,167,2,31.7875,67.8672,2410,24,ZBL-SMZ-077
8936,57,2,31.857,67.6255,2410,24,ZBL-SMZ-078
8937,55,2,31.8941,67.5693,2410,24,ZBL-SMZ-079
8938,145,2,31.7788,67.7826,2410,24,ZBL-SMZ-080
8939,48,2,31.9185,67.6882,2410,24,ZBL-SMZ-082
8940,117,2,31.9055,67.7261,2410,24,ZBL-SMZ-083
8941,74,2,31.8358,67.6628,2410,24,ZBL-SMZ-085
8942,140,2,31.924,67.6267,2410,24,ZBL-SMZ-087
8943,242,2,32.0546,67.7137,2410,24,ZBL-SMZ-089
8944,81,2,31.8138,67.6525,2410,24,ZBL-SMZ-090
8945,59,2,32.0291,67.8857,2410,24,ZBL-SMZ-092
8946,200,2,31.9431,67.9185,2410,24,ZBL-SMZ-095
8947,139,2,31.8977,67.7768,2410,24,ZBL-SMZ-096
8948,28,2,31.9868,67.7344,2410,24,ZBL-SMZ-098
8949,170,2,31.9822,67.7066,2410,24,ZBL-SMZ-100
8950,123,2,31.8759,67.679,2410,24,ZBL-SMZ-102
8951,38,2,31.9459,67.842,2410,24,ZBL-SMZ-103
8952,134,2,31.8852,67.6026,2410,24,ZBL-SMZ-104
8953,47,2,32.0488,67.6385,2410,24,ZBL-SMZ-109
8954,13,2,31.7466,67.5639,2410,24,ZBL-SMZ-111
8955,56,2,31.9032,67.5665,2410,24,ZBL-SMZ-112
8956,242,2,31.814,67.6349,2410,24,ZBL-SMZ-118
8957,39,2,31.9875,67.8934,2410,24,ZBL-SMZ-119
8958,55,2,31.9053,67.8166,2410,24,ZBL-SMZ-120
8959,105,2,31.9624,67.8227,2410,24,ZBL-SMZ-122
8960,27,2,31.9823,67.9156,2410,24,ZBL-SMZ-123
8961,143,2,31.8824,67.5665,2410,24,ZBL-SMZ-124
8962,263,2,31.8758,67.7751,2410,24,ZBL-SMZ-125
8963,50,2,31.8096,67.9064,2410,24,ZBL-SMZ-126
8964,208,2,31.97,67.8159,2410,24,ZBL-SMZ-130
8965,61,2,31.8788,67.8322,2410,24,ZBL-SMZ-134
8966,27,2,31.8202,67.72,2410,24,ZBL-SMZ-135
8967,149,2,31.8938,67.9016,2410,24,ZBL-SMZ-138
8968,112,2,31.999,67.6799,2410,24,ZBL-SMZ-141
8969,144,2,31.7247,67.5761,2410,24,ZBL-SMZ-143
8970,78,2,31.7868,67.5642,2410,24,ZBL-SMZ-144
8971,205,2,32.0387,67.628,2410,24,ZBL-SMZ-145
8972,87,2,31.9086,67.7117,2410,24,ZBL-SMZ-146
8973,23,2,31.8638,67.6404,2410,24,ZBL-SMZ-148
8974,129,2,31.8916,67.6839,2410,24,ZBL-SMZ-149
8975,95,2,31.948,67.8711,2410,24,ZBL-SMZ-150
8976,22,2,31.7204,67.6096,2410,24,ZBL-SMZ-151
8977,95,2,31.7134,67.5825,2410,24,ZBL-SMZ-152
8978,88,2,31.9314,67.6679,2410,24,ZBL-SMZ-153
8979,63,2,31.9187,67.7864,2410,24,ZBL-SMZ-155
8980,200,2,31.8404,67.5809,2410,24,ZBL-SMZ-156
8981,139,2,32.0441,67.6241,2410,24,ZBL-SMZ-161
8982,24,2,31.9758,67.8756,2410,24,ZBL-SMZ-162
8983,154,2,31.9662,67.8588,2410,24,ZBL-SMZ-164
8984,20,2,31.7313,67.5926,2410,24,ZBL-SMZ-165
8985,172,2,31.7774,67.7125,2410,24,ZBL-SMZ-166
8986,90,2,31.868,67.6672,2410,24,ZBL-SMZ-168
8987,34,2,31.7003,67.6922,2410,24,ZBL-SMZ-169
8988,65,2,31.7193,67.5878,2410,24,ZBL-SMZ-170
8989,106,2,31.9459,67.8492,2410,24,ZBL-SMZ-171
8990,61,2,31.9748,67.6674,2410,24,ZBL-SMZ-172
8991,52,2,31.9107,67.9055,2410,24,ZBL-SMZ-174
8992,58,2,32.0078,67.7078,2410,24,ZBL-SMZ-175
8993,124,2,31.9301,67.8079,2410,24,ZBL-SMZ-176
8994,49,2,31.9143,67.8282,2410,24,ZBL-SMZ-178
8995,27,2,31.7686,67.6264,2410,24,ZBL-SMZ-179
8996,54,2,31.9796,67.9218,2410,24,ZBL-SMZ-180
8997,99,2,31.8341,67.6303,2410,24,ZBL-SMZ-181
8998,116,2,32.0134,67.6358,2410,24,ZBL-SMZ-182
8999,35,2,31.7976,67.6808,2410,24,ZBL-SMZ-183
9000,434,2,32.0058,67.6534,2410,24,ZBL-SMZ-184
9001,161,2,31.9414,67.7983,2410,24,ZBL-SMZ-185
9002,82,2,31.8109,67.9662,2410,24,ZBL-SMZ-186
9003,56,2,31.7441,67.5548,2410,24,ZBL-SMZ-188
9004,167,2,32.0464,67.8814,2410,24,ZBL-SMZ-190
9005,70,2,31.9962,67.6945,2410,24,ZBL-SMZ-191
9007,58,2,31.8711,67.8158,2410,24,ZBL-SMZ-193
9008,206,2,31.7991,67.8845,2410,24,ZBL-SMZ-194
9009,72,2,31.8897,67.9164,2410,24,ZBL-SMZ-195
9010,26,2,31.8114,67.5993,2410,24,ZBL-SMZ-196
9011,208,2,31.935,67.9546,2410,24,ZBL-SMZ-197
9012,35,2,31.9606,67.9748,2410,24,ZBL-SMZ-199
9013,110,2,31.927,67.6626,2410,24,ZBL-SMZ-200
9014,189,2,32.0032,67.8287,2410,24,ZBL-SMZ-201
9015,116,2,31.809,67.5742,2410,24,ZBL-SMZ-202
9016,41,2,31.8131,67.8186,2410,24,ZBL-SMZ-203
9017,167,2,31.7399,67.591,2410,24,ZBL-SMZ-204
9018,66,2,32.027,67.6356,2410,24,ZBL-SMZ-205
9019,78,2,31.7708,67.6989,2410,24,ZBL-SMZ-206
9020,40,2,31.8962,67.8304,2410,24,ZBL-SMZ-207
9021,268,2,32.0687,67.8475,2410,24,ZBL-SMZ-208
9022,248,2,32.005,67.7674,2410,24,ZBL-SMZ-209
9023,61,2,31.9004,67.7169,2410,24,ZBL-SMZ-210
9024,123,2,31.8407,67.9022,2410,24,ZBL-SMZ-211
9025,110,2,32.0398,67.7415,2410,24,ZBL-SMZ-213
9026,58,2,31.9102,67.772,2410,24,ZBL-SMZ-214
9027,40,2,31.9043,67.6992,2410,24,ZBL-SMZ-215
9028,120,2,31.8067,67.777,2410,24,ZBL-SMZ-216
9029,116,2,31.9011,67.9318,2410,24,ZBL-SMZ-220
9030,163,2,31.9646,67.6136,2410,24,ZBL-SMZ-224
9031,62,2,31.9714,67.888,2410,24,ZBL-SMZ-225
9032,237,2,31.9484,67.7073,2410,24,ZBL-SMZ-227
9033,25,2,31.8455,67.5672,2410,24,ZBL-SMZ-228
9034,110,2,31.9584,67.649,2410,24,ZBL-SMZ-230
9035,132,2,31.9307,67.6782,2410,24,ZBL-SMZ-232
9036,320,2,31.9457,67.7714,2410,24,ZBL-SMZ-234
9037,35,2,31.8883,67.8539,2410,24,ZBL-SMZ-235
9038,178,9,31.9318,67.9811,2410,24,ZBL-SMZ-236
9039,31,2,31.7381,67.561,2410,24,ZBL-SMZ-237
9040,53,2,31.9673,67.9566,2410,24,ZBL-SMZ-239
9041,115,2,31.7514,67.6363,2410,24,ZBL-SMZ-240
9042,277,2,31.7417,67.6213,2410,24,ZBL-SMZ-241
9043,378,2,32.0143,67.7402,2410,24,ZBL-SMZ-243
9044,460,2,31.9149,67.6442,2410,24,ZBL-SMZ-245
9045,89,2,32.0131,67.6514,2410,24,ZBL-SMZ-247
9046,186,2,31.8616,67.6114,2410,24,ZBL-SMZ-250
9047,58,2,32.0009,67.743,2410,24,ZBL-SMZ-251
9048,40,2,31.8025,67.7376,2410,24,ZBL-SMZ-252
9049,338,2,31.8035,67.5875,2410,24,ZBL-SMZ-253
9050,57,2,32.0082,67.8436,2410,24,ZBL-SMZ-256
9051,359,2,32.0287,67.8296,2410,24,ZBL-SMZ-257
9052,188,2,31.8609,67.8376,2410,24,ZBL-SMZ-258
9053,55,2,32.0351,67.8303,2410,24,ZBL-SMZ-259
9054,32,2,32.0167,67.8751,2410,24,ZBL-SMZ-261
9055,110,2,32.0553,67.6716,2410,24,ZBL-SMZ-263
9056,29,2,31.8256,67.5695,2410,24,ZBL-SMZ-265
9057,46,2,32.0029,67.7216,2410,24,ZBL-SMZ-266
9058,18,2,31.8566,67.7751,2410,24,ZBL-SMZ-269
9059,63,2,31.9888,67.7205,2410,24,ZBL-SMZ-270
9060,125,2,31.7347,67.6093,2410,24,ZBL-SMZ-271
9061,141,2,31.9142,67.9495,2410,24,ZBL-SMZ-273
9062,68,2,31.8531,67.5955,2410,24,ZBL-SMZ-274
9063,54,2,31.9697,67.6222,2410,24,ZBL-SMZ-277
9064,30,2,31.7755,67.7459,2410,24,ZBL-SMZ-278
9065,250,2,31.8561,67.7605,2410,24,ZBL-SMZ-280
9066,1490,2,31.9103,67.6442,2410,24,ZBL-SMZ-283
9067,94,2,31.9155,67.5179,2405,24,ZBL-SNK-053
9068,365,2,31.8396,67.5339,2405,24,ZBL-SNK-077
9069,79,2,31.8818,67.5304,2405,24,ZBL-SNK-117
9070,226,2,31.9149,67.5249,2405,24,ZBL-SNK-135
9071,51,2,31.9108,67.5118,2405,24,ZBL-SNK-142
9072,64,2,31.9202,67.5369,2405,24,ZBL-SNK-148
9073,75,2,31.7667,67.5536,2409,24,ZBL-ATR-058
9245,56,2,31.87012,66.36918,2404,24,ZBL-TWJ-181
9249,239,2,31.73152,66.26586,2404,24,ZBL-TWJ-178
9253,63,2,31.7628,66.27924,2404,24,ZBL-TWJ-164
9255,115,2,31.75931,66.38219,2404,24,ZBL-TWJ-159
9260,61,2,31.77449,66.27005,2404,24,ZBL-TWJ-143
9263,30,2,31.81146,66.52174,2404,24,ZBL-TWJ-180
9264,207,2,31.86295,66.51835,2404,24,ZBL-TWJ-160
9265,170,2,31.74483,66.2686,2404,24,ZBL-TWJ-173
9267,27,2,31.86318,66.34345,2404,24,ZBL-TWJ-142
9268,50,2,31.77263,66.26008,2404,24,ZBL-TWJ-179
9295,400,2,31.8012,66.3223,2404,24,ZBL-TWJ-141
9296,60,2,31.8208,66.3252,2404,24,ZBL-TWJ-123
9297,46,2,31.8825,66.6152,2404,24,ZBL-TWJ-032
9298,144,2,31.8531,66.4084,2404,24,ZBL-TWJ-035
9299,353,2,31.8511,66.4659,2404,24,ZBL-TWJ-111
9300,724,2,31.8724,66.2971,2404,24,ZBL-TWJ-028
9301,393,2,31.8012,66.3228,2404,24,ZBL-TWJ-112
9302,103,2,31.827,66.3488,2404,24,ZBL-TWJ-115
9303,47,2,31.8106,66.3971,2404,24,ZBL-TWJ-024
9304,38,2,31.7781,66.2953,2404,24,ZBL-TWJ-091
9305,204,2,31.7689,66.2415,2404,24,ZBL-TWJ-098
9306,112,2,31.8632,66.5321,2404,24,ZBL-TWJ-033
9307,61,2,31.7747,66.3799,2404,24,ZBL-TWJ-130
9308,34,2,31.821,66.5394,2404,24,ZBL-TWJ-133
9309,131,2,31.799,66.2831,2404,24,ZBL-TWJ-086
9310,41,9,31.8805,66.3903,2404,24,ZBL-TWJ-037
9311,34,2,31.778,66.2621,2404,24,ZBL-TWJ-013
9312,46,2,31.8455,66.3913,2404,24,ZBL-TWJ-044
9313,57,2,31.8932,66.4947,2404,24,ZBL-TWJ-127
9314,44,2,31.8752,66.4201,2404,24,ZBL-TWJ-036
9315,154,2,31.8851,66.4632,2404,24,ZBL-TWJ-121
9316,287,2,31.9269,66.5135,2404,24,ZBL-TWJ-122
9317,96,2,31.8857,66.495,2404,24,ZBL-TWJ-034
9318,100,2,31.8129,66.3353,2404,24,ZBL-TWJ-042
9319,334,2,31.8346,66.3381,2404,24,ZBL-TWJ-093
9320,40,2,31.8951,66.3973,2404,24,ZBL-TWJ-089
9321,162,2,31.9041,66.4765,2404,24,ZBL-TWJ-100
9322,23,2,31.8815,66.5151,2404,24,ZBL-TWJ-138
9323,206,2,31.9029,66.5123,2404,24,ZBL-TWJ-046
9324,15,2,31.812,66.4109,2404,24,ZBL-TWJ-105
9325,74,2,31.8407,66.3769,2404,24,ZBL-TWJ-073
9326,42,2,31.7777,66.4737,2404,24,ZBL-TWJ-079
9327,246,2,31.8648,66.4604,2404,24,ZBL-TWJ-120
9328,105,2,31.8415,66.3515,2404,24,ZBL-TWJ-099
9329,82,2,31.7583,66.281,2404,24,ZBL-TWJ-016
9330,115,2,31.8243,66.3741,2404,24,ZBL-TWJ-066
9331,57,2,31.7949,66.2869,2404,24,ZBL-TWJ-103
9332,111,2,31.8767,66.4012,2404,24,ZBL-TWJ-136
9333,59,2,31.8688,66.6197,2404,24,ZBL-TWJ-039
9334,116,2,31.8269,66.4127,2404,24,ZBL-TWJ-050
9335,178,2,31.894,66.5122,2404,24,ZBL-TWJ-062
9336,106,2,31.8785,66.3791,2404,24,ZBL-TWJ-076
9337,249,2,31.7801,66.3493,2404,24,ZBL-TWJ-081
9338,38,2,31.8056,66.4852,2404,24,ZBL-TWJ-002
9339,133,2,31.8156,66.4205,2404,24,ZBL-TWJ-092
9340,88,2,31.9051,66.5512,2404,24,ZBL-TWJ-023
9341,156,2,31.8972,66.5452,2404,24,ZBL-TWJ-078
9342,135,2,31.8676,66.3419,2404,24,ZBL-TWJ-058
9343,61,2,31.8915,66.4233,2404,24,ZBL-TWJ-043
9344,173,2,31.8239,66.3431,2404,24,ZBL-TWJ-019
9345,20,2,31.8966,66.5769,2404,24,ZBL-TWJ-040
9346,60,2,31.8935,66.4041,2404,24,ZBL-TWJ-003
9347,729,2,31.792,66.3137,2404,24,ZBL-TWJ-109
9348,122,2,31.9111,66.4954,2404,24,ZBL-TWJ-128
9349,144,2,31.8927,66.5174,2404,24,ZBL-TWJ-038
9350,39,2,31.7693,66.293,2404,24,ZBL-TWJ-061
9351,151,2,31.7881,66.2642,2404,24,ZBL-TWJ-053
9352,94,2,31.8248,66.4012,2404,24,ZBL-TWJ-108
9353,32,2,31.9041,66.5714,2404,24,ZBL-TWJ-087
9354,74,2,31.9045,66.4139,2404,24,ZBL-TWJ-137
9355,86,2,31.7854,66.3432,2404,24,ZBL-TWJ-124
9356,39,2,31.876,66.4575,2404,24,ZBL-TWJ-113
9357,183,2,31.7812,66.2727,2404,24,ZBL-TWJ-068
9358,53,2,31.8717,66.5355,2404,24,ZBL-TWJ-004
9359,41,2,31.8269,66.3586,2404,24,ZBL-TWJ-063
9360,25,2,31.8348,66.3763,2404,24,ZBL-TWJ-031
9361,27,2,31.9114,66.551,2404,24,ZBL-TWJ-006
9362,138,2,31.8309,66.3032,2404,24,ZBL-TWJ-072
9363,24,2,31.7439,66.3418,2404,24,ZBL-TWJ-007
9364,100,2,31.8333,66.3667,2404,24,ZBL-TWJ-140
9365,154,2,31.8421,66.3599,2404,24,ZBL-TWJ-139
9366,74,2,31.8748,66.3581,2404,24,ZBL-TWJ-106
9367,45,2,31.797,66.3652,2404,24,ZBL-TWJ-097
9368,103,2,31.8484,66.4019,2404,24,ZBL-TWJ-052
9369,21,2,31.809,66.3487,2404,24,ZBL-TWJ-015
9370,251,2,31.8108,66.427,2404,24,ZBL-TWJ-075
9371,60,2,31.837,66.4004,2404,24,ZBL-TWJ-104
9372,103,2,31.7867,66.5135,2404,24,ZBL-TWJ-101
9373,143,2,31.8324,66.371,2404,24,ZBL-TWJ-082
9374,62,2,31.7767,66.3001,2404,24,ZBL-TWJ-011
9375,71,2,31.849,66.3891,2404,24,ZBL-TWJ-056
9376,43,2,31.7286,66.3042,2404,24,ZBL-TWJ-014
9377,78,2,31.807,66.534,2404,24,ZBL-TWJ-049
9378,66,2,31.8238,66.4377,2404,24,ZBL-TWJ-009
9385,172,2,32.49256,67.48164,2406,24,ZBL-SHJ-177
9387,63,2,32.54648,67.52434,2406,24,ZBL-SHJ-202
9389,27,2,32.31454,67.22254,2401,24,ZBL-QLT-154
9390,307,2,32.52123,67.42596,2406,24,ZBL-SHJ-190
9392,227,2,32.47122,67.39414,2406,24,ZBL-SHJ-201
9393,200,2,32.52703,67.27318,2406,24,ZBL-SHJ-178
9397,558,2,32.63031,67.42859,2406,24,ZBL-SHJ-207
9400,157,2,32.58736,67.30968,2406,24,ZBL-SHJ-189
9402,32,2,32.3849,67.30127,2406,24,ZBL-SHJ-188
9408,537,2,32.51435,67.53138,2406,24,ZBL-SHJ-200
9409,280,2,32.41748,67.51941,2406,24,ZBL-SHJ-181
9413,103,2,32.479,67.603,2411,24,ZBL-NBR-022
9414,62,2,32.4004,67.5653,2411,24,ZBL-NBR-031
9415,123,2,32.4749,67.6113,2411,24,ZBL-NBR-045
9416,179,2,32.4432,67.6174,2411,24,ZBL-NBR-048
9417,186,2,32.4542,67.6056,2411,24,ZBL-NBR-068
9418,125,2,32.4237,67.5987,2411,24,ZBL-NBR-082
9419,157,1,32.4367,67.5581,2411,24,ZBL-NBR-096
9420,168,2,32.4234,67.5661,2411,24,ZBL-NBR-118
9422,319,2,32.4563,67.6475,2411,24,ZBL-NBR-123
9423,111,2,32.7474,67.3886,2406,24,ZBL-SHJ-169
9424,153,2,32.7461,67.3414,2406,24,ZBL-SHJ-007
9425,74,2,32.7296,67.3361,2406,24,ZBL-SHJ-042
9426,149,2,32.736,67.3118,2406,24,ZBL-SHJ-055
9427,328,2,32.7364,67.3837,2406,24,ZBL-SHJ-038
9428,204,2,32.7475,67.372,2406,24,ZBL-SHJ-098
9429,737,2,32.7464,67.3562,2406,24,ZBL-SHJ-026
9430,645,2,32.7219,67.4315,2406,24,ZBL-SHJ-069
9431,812,2,32.7555,67.3885,2406,24,ZBL-SHJ-109
9432,73,2,32.7657,67.3572,2406,24,ZBL-SHJ-157
9433,151,2,32.652,67.3721,2406,24,ZBL-SHJ-010
9434,280,2,32.7478,67.3454,2406,24,ZBL-SHJ-087
9435,288,2,32.6764,67.3804,2406,24,ZBL-SHJ-116
9436,696,9,32.6976,67.3063,2406,24,ZBL-SHJ-173
9437,60,2,32.6457,67.3137,2402,24,ZBL-AG2-118
9438,287,2,32.648,67.3348,2402,24,ZBL-AG2-120
9439,95,9,32.659,67.2834,2402,24,ZBL-AG2-121
9440,555,2,32.6255,67.2913,2402,24,ZBL-AG2-122
9441,146,9,32.5636,67.2457,2402,24,ZBL-AG2-123
9442,62,9,32.6541,67.2883,2402,24,ZBL-AG2-124
9443,282,2,32.5707,67.5356,2406,24,ZBL-SHJ-023
9444,151,2,32.5709,67.5186,2406,24,ZBL-SHJ-145
9445,259,2,32.5135,67.4622,2406,24,ZBL-SHJ-059
9446,806,2,32.5892,67.5364,2406,24,ZBL-SHJ-171
9447,1057,2,32.5421,67.4977,2406,24,ZBL-SHJ-079
9448,261,2,32.4582,67.4348,2406,24,ZBL-SHJ-092
9449,163,2,32.5821,67.551,2406,24,ZBL-SHJ-082
9450,181,2,32.349,67.3363,2406,24,ZBL-SHJ-091
9451,269,2,32.5191,67.4698,2406,24,ZBL-SHJ-168
9452,26,2,32.4749,67.4543,2406,24,ZBL-SHJ-143
9453,72,2,32.303,67.2096,2401,24,ZBL-QLT-028
9454,154,2,32.3273,67.2218,2401,24,ZBL-QLT-085
9455,319,2,32.328,67.2405,2401,24,ZBL-QLT-056
9456,443,2,32.5984,67.5138,2406,24,ZBL-SHJ-118
9457,505,2,32.4931,67.3948,2406,24,ZBL-SHJ-080
9458,129,2,32.4896,67.39,2406,24,ZBL-SHJ-021
9459,140,2,32.6057,67.5208,2406,24,ZBL-SHJ-012
9460,176,2,32.5957,67.5239,2406,24,ZBL-SHJ-135
9461,262,2,32.6299,67.4162,2406,24,ZBL-SHJ-004
9462,49,2,32.5471,67.455,2406,24,ZBL-SHJ-049
9463,239,2,32.5546,67.3901,2406,24,ZBL-SHJ-063
9464,164,2,32.5875,67.412,2406,24,ZBL-SHJ-027
9465,271,2,32.4454,67.2849,2406,24,ZBL-SHJ-011
9466,921,2,32.502,67.4451,2406,24,ZBL-SHJ-096
9467,1889,2,32.5036,67.4213,2406,24,ZBL-SHJ-060
9468,106,2,32.5383,67.449,2406,24,ZBL-SHJ-170
9469,253,2,32.567,67.4799,2406,24,ZBL-SHJ-152
9470,224,2,32.6003,67.4158,2406,24,ZBL-SHJ-163
9471,250,2,32.4658,67.4077,2406,24,ZBL-SHJ-161
9472,358,2,32.6231,67.4136,2406,24,ZBL-SHJ-070
9473,268,2,32.5603,67.4089,2406,24,ZBL-SHJ-154
9474,348,2,32.4836,67.3781,2406,24,ZBL-SHJ-107
9475,420,2,32.5217,67.4101,2406,24,ZBL-SHJ-085
9476,187,2,32.594,67.4486,2406,24,ZBL-SHJ-114
9477,416,2,32.6137,67.4202,2406,24,ZBL-SHJ-068
9478,373,2,32.5886,67.5166,2406,24,ZBL-SHJ-028
9479,225,2,32.5269,67.436,2406,24,ZBL-SHJ-089
9480,193,2,32.585,67.4338,2406,24,ZBL-SHJ-140
9481,201,2,32.5621,67.4833,2406,24,ZBL-SHJ-172
9482,267,2,32.4544,67.2888,2406,24,ZBL-SHJ-073
